form,deprel,count
hölle,nmod,2
zeichen,appos,3
kauderwelsch,obj,1
kauderwelsch,nsubj,1
kauderwelsch,root,1
geschissen,csubj:pass,1
münchhausen,obl,2
lo,appos,1
packungen,obl,1
dachrinne,nsubj:pass,1
geplatscht,conj,1
läufer,obj,3
ausrutscht,ccomp,1
abfluss,obj,1
läufer,obl,1
abfluss,nsubj,1
zwoundachtzig,root,2
lichtes,root,1
elende,amod,1
verhältnisse,root,1
geklettert,conj,2
gestiegen,conj,1
ebene,appos,1
schotter,nsubj,1
bahnhöfen,obl,2
gelaufen,parataxis,1
eingestiegen,ccomp,1
rom,obj,1
fo,det,1
j,obl,3
jolito,nmod,1
jolito,obj,1
eiscreme,ccomp,1
kri,advmod,1
angesehen,advcl,2
verst,advmod,1
statün,root,2
museen,nmod,1
statün,nsubj,1
wänden,nmod,1
port,obj,1
rau,punct,1
d,amod,14
herumtragen,root,1
wall,root,1
per,root,1
favore,flat,2
prego,conj,1
cappuccino,flat,2
prego,flat,1
per,flat,1
gracie,root,1
mille,flat:name,2
gracie,flat:name,1
gelati,nsubj,1
sizilien,root,1
ätna,root,2
vesuv,root,4
ausgebrochen,parataxis,1
gewachsen,conj,2
runtergeflossen,advmod,1
berghang,obj,1
überreste,obj,1
rausgeflossen,acl,1
erstarrte,amod,1
lava,root,1
ausbrechen,acl,1
errechnen,root,2
geboxt,root,1
heftchen,appos,3
fruchtzwergen,root,1
currysosse,root,1
romano,obl,1
doggy,obj,1
bag,flat,2
romano,root,1
doggy,flat,1
riesenportionen,root,1
gepasst,advcl,1
fuhrpark,root,1
frotwerje,flat:name,1
cabriolet,obj,1
dillenburg,root,2
zerstörer,appos,1
kreuzspinne,root,3
krüppeligsten,root,1
sen,root,2
kenntest,ccomp,1
ner,flat:name,1
ner,root,1
zweiteilig,root,1
wenn,advcl,1
sebastiane,root,1
ma,xcomp,1
re,root,2
gi,flat,1
ian,root,3
zetteltiere,root,1
dreiteilig,root,1
zuteilen,root,1
raffe,root,1
schla,root,1
seerobbe,root,1
christians,root,2
gross,flat:name,2
häus,root,3
sebastians,flat,1
grössen,appos,1
autoschlüßel,root,1
strawberry,root,1
dowa,flat,1
dlilane,flat,1
schon,obj,1
verbeulter,root,1
silben,root,5
viersilbig,root,2
konrad,root,1
spi,root,1
gira,xcomp,1
reudje,root,1
ben,root,3
anlegestelle,obj,1
boote,nmod,1
erobert,ccomp,1
holzpritschen,nsubj,1
familien,appos,2
niedergelassen,root,1
seerob,root,1
seelöwen,appos,1
bellen,acl,1
partykeller,obj,1
hundezwinger,obj,2
kürbisse,obj,1
ausgehöhlt,root,2
gespenster,obl,1
plätzchen,conj,3
kürbispie,obj,2
sch,advcl,1
gasthof,obj,1
verlangen,parataxis,1
apple,nsubj,1
pie,flat,2
mode,flat,2
gedeckter,amod,1
mexikanisch,root,1
chinesisch,advmod,2
indisch,advmod,1
trockener,advmod,1
gestaubt,root,1
feuchtigkeit,root,1
pa,nmod,1
partyraum,obl,2
umzubauen,xcomp,1
rumpel,root,1
rumpel,nmod,1
rumpel,obj,2
rumpel,appos,1
disco,root,3
nachtbar,root,2
grässlicher,amod,1
disco,nmod,1
disco,appos,1
tietata,flat,1
vorschulkinder,nmod,1
vorschulkinder,obl,1
vorschulkinder,conj,1
wimmerknaben,root,1
wimmermädchen,root,1
trauen,acl,1
verbringen,xcomp,2
wimmerknabe,root,1
heulsuserich,root,1
detrunken,flat:name,1
schlickchen,nsubj,1
far,advmod,1
tium,root,1
karnickelerei,nmod,1
gletscher,obl,1
gletscher,nsubj,4
gletscher,root,3
jazz,appos,1
märchen,amod,1
beqümer,advmod,1
verrat,ccomp,1
wüsst,advcl,1
überraschungs,root,3
rüttel,nsubj,1
tage,parataxis,1
rausfinden,xcomp,1
wachs,appos,1
kostbar,ccomp,1
fensterbrett,root,1
loro,xcomp,3
loro,obj,2
drecksack,root,4
verziehst,root,1
drecksnase,root,1
seemann,obl,1
grobe,amod,1
nachsprechen,appos,1
ro,ccomp,2
rie,flat,6
lalala,flat,1
ro,parataxis,2
lalala,obj,1
beibringen,conj,1
lablabla,root,1
papagei,parataxis,2
ssel,root,1
spricht,nmod,1
go,root,11
gga,flat:name,2
goggelassa,root,1
kis,root,2
kis,flat,2
gga,flat,1
ten,flat,8
ten,flat:name,1
krö,flat:name,3
ggo,flat,1
hörn,flat:name,10
chen,flat,15
bleichhörnchen,root,1
eich,conj,1
groschen,nsubj:pass,1
wort,xcomp,3
fünfmal,root,2
übt,ccomp,1
brotaufstrich,root,2
strich,nmod,9
bla,flat,1
ad,flat,1
adada,flat,1
uglawasa,root,1
adta,flat:name,1
melade,flat:name,1
gra,root,4
ffel,flat:name,2
pfann,flat:name,2
neckst,ccomp,1
bla,parataxis,1
blablablablabla,flat:name,1
popoladenbrot,obj,1
ko,flat,4
ladenbrot,appos,1
parot,root,1
parototot,flat:name,1
asassassa,root,1
parot,flat:name,1
parrot,nsubj,1
parrot,obl,1
parrot,xcomp,1
parrot,root,1
heit,appos,1
krankheit,nsubj,4
lora,root,1
pampelmuse,conj,1
lora,flat:name,1
amazonas,root,1
ara,appos,1
kea,root,1
schalt,conj,1
tastatur,conj,1
ranschieben,advmod,1
beqümer,conj,1
draufklicken,conj,1
anstrengen,ccomp,1
höhle,conj,1
palast,nsubj,2
schüssel,parataxis,1
memory,parataxis,1
achtung,discourse,1
verkrampfen,root,1
beqümer,xcomp,1
zurechtfinden,conj,1
merken,xcomp,5
anhaltspunkt,obj,1
irrt,root,1
fabelhaftes,amod,1
lobt,root,1
verkrampfst,root,1
raussuchen,ccomp,2
basar,obl,1
verkrampft,root,1
schneegefussel,obl,1
janine,obl,1
anklicken,root,11
worschtel,root,1
datei,obj,1
portions,root,1
jacken,obl,1
abzumessen,advcl,1
gerechtigkeit,root,1
sprecher,conj,1
bildergeschichte,nsubj,1
freundlich,advcl,1
grünes,nsubj:pass,1
reformhaus,nmod,2
obstsaft,obl,1
gesunden,obj,1
gesunden,root,1
angewöhnen,root,1
aufhabe,ccomp,1
kindergottesdienst,obj,1
arche,nmod,3
aktiviert,root,1
nachgepiepst,root,1
weibchen,conj,2
stimmen,xcomp,1
geleb,acl,1
gelebt,advcl,1
bullen,root,1
arche,obl,6
bullen,obj,1
büffel,conj,1
übersandt,conj,1
irgendwie,punct,1
flut,nsubj,1
töten,conj,1
lieblingsaktion,nsubj,1
noah,obl,1
enkelkinder,root,1
untergebracht,ccomp,1
ställen,root,1
million,obl,1
kiemen,appos,2
riesenteil,nsubj,1
glaub,obl,1
arche,nsubj:pass,2
gelandet,advcl,1
erschienen,acl,1
schwerere,obj,1
videorekorder,obj,1
üppigen,amod,1
bissi,appos,1
sportler,nsubj,4
medaille,obj,2
draufstreuen,root,1
färben,obj,1
haarfarben,obj,2
silberhaare,appos,1
golden,obj,1
jung,advcl,2
hell,parataxis,2
blond,nsubj,1
hellblond,advmod,1
rötlich,root,2
hineinpassen,root,1
fertigmachen,ccomp,1
fertigmachen,advmod,1
einfachsten,advmod,1
ausfallen,csubj,1
holzfäller,root,1
sau,advmod,2
beklagt,conj,1
hauptteil,root,1
beende,root,1
abgerundet,root,2
hessisches,root,1
schwäbisch,xcomp,1
graber,root,2
geduld,nsubj,1
randxx,obj,1
aufgeschlagen,ccomp,1
säugling,parataxis,1
mitlesen,obl,1
weiterkommst,advcl,1
platen,root,1
umm,advmod,1
rumge,ccomp,1
rausgerissen,conj,1
zusammenrotten,root,1
rauszuziehen,xcomp,1
frederik,nmod,1
fasch,flat:name,1
komponiert,root,1
stimmbändern,obl,1
oranges,flat,1
gewirkt,parataxis,1
hoeren,root,1
uebereinander,advmod,1
gluecklich,root,1
erzaehl,conj,1
clara,flat:name,2
halter,nsubj,1
treckerfahrer,obj,1
dülülülüt,nsubj,1
kopfkissen,nsubj,1
tunierpferd,root,1
rittern,nmod,1
heber,appos,1
dennis,flat:name,3
elephant,obj,1
bretterpresser,root,1
wäre,advcl,1
show,obl,3
ausgesucht,conj,3
sachsen,nmod,1
sendungen,root,1
richtcher,amod,1
ludwig,xcomp,1
gustav,obj,1
allererster,xcomp,1
leopold,flat:name,1
poldi,root,1
zwergwidder,root,1
altmodische,amod,1
karben,amod,1
clubshow,root,1
clubmitglied,root,1
verbogen,conj,1
zielwasser,root,2
altmodisch,advmod,2
nützt,ccomp,1
einhauen,root,1
beantworte,root,1
meisterstück,obj,1
zwiebelschalen,root,1
jüngling,appos,1
gebrüll,obj,2
kaspertheater,obl,1
nähen,obl,1
platzwunde,obj,1
überredet,root,2
überreden,advmod,1
frage,nsubj:pass,1
zugedeckte,root,1
geschnuppert,root,1
erntedankfest,nsubj,1
pute,obl,1
preiselbeeren,conj,1
gefasere,appos,1
kürbiskuchen,obl,1
püriert,xcomp,1
tassenweise,advmod,1
gewürzkuchen,root,1
kürbis,conj,1
holzwurm,root,1
zucchini,nsubj,1
käsebelag,obl,1
sahne,conj,1
zwiebelschalen,obj,1
unbeliebt,xcomp,1
wunderst,acl,1
rumaffst,ccomp,1
burschenschaft,obl,1
kinderfilme,obj,1
vorführen,ccomp,1
abende,appos,1
ballou,nsubj,1
heizxx,root,1
heizdecke,obj,3
solches,nsubj,1
schleppe,root,2
besessen,punct,1
angeschafft,root,1
dachten,conj,2
halbe,nsubj,1
hundertmarkschein,obl,1
hunderter,nsubj,1
schneeanzüge,obj,1
nichte,obl,1
zukünftig,advmod,1
erwartenden,amod,1
achtundsechzig,root,2
sechsundachtzig,nummod,1
achtundneunziger,obj,1
winterurlaub,advcl,1
kinderkleidung,obj,1
tenno,iobj,1
tenno,obl,1
tenno,xcomp,1
tenno,root,1
zehnerzug,root,1
xxpferd,root,1
tenno,nsubj,1
kaltblütern,obl,1
kaltblütern,nmod,1
gescheut,root,1
dillenburger,amod,1
hengsten,obl,1
ausgewachsene,root,1
andalusien,nmod,1
vorführung,obj,1
müttern,obl,1
rumgeflitzt,root,1
hämmere,root,1
blechabfall,root,1
mitgekriegt,acl,1
jahrgang,root,1
of,iobj,1
glueck,root,2
herzkamm,root,1
zauberfee,nmod,1
nasse,obj,1
zaehlen,root,1
moechtest,aux,2
schreibschrift,obj,6
punktezahl,obj,1
kästchen,appos,10
schreib,obl,2
würfelst,parataxis,2
aufmalen,obj,1
hurra,flat,1
sehn,obj,2
hab,appos,1
abonniert,advmod,2
patronen,root,1
bin,obj,1
hausaufgaben,obl,2
ältste,conj,1
einunddreißig,root,2
zweiunddreissig,advmod,1
fünfunddreissig,flat,1
sechsunddreissig,flat,1
siebenunddreissig,flat,1
achtunddreißig,flat,2
eingefärbt,conj,1
unten,nsubj,1
krie,conj,1
totmacht,conj,1
zitterte,conj,1
zitterte,root,1
fürchtete,conj,1
erholt,advcl,1
abzählreime,obj,1
abzählreime,root,2
versteckspiel,obl,1
sprecht,root,2
cousine,appos,1
ene,appos,1
mopsfidel,flat,1
verknatscht,advmod,1
co,flat:name,1
schmet,root,1
linge,flat,1
überwintern,acl,1
gebastelter,obj,1
ausstehen,root,2
motten,appos,2
feinschmecker,nsubj,1
wollpullis,root,1
feuersalamander,obj,2
donnerschläge,obj,1
feuersalamander,nsubj,1
paaerchen,appos,1
mäusebilder,nmod,1
schreckgefährxx,root,1
sprüche,obj,1
sabrina,obj,1
kenn,nsubj:pass,1
ballspiel,nsubj:pass,4
badminton,obj,4
badminton,root,2
lösung,obl,1
fortgang,appos,1
heimland,root,1
huiui,root,1
wissensecken,nsubj,1
gesellen,nmod,1
vorsagst,ccomp,1
raffällo,obj,1
ziel,ccomp,1
wissensecken,obl,1
mitte,csubj,1
wissen,csubj,1
tja,conj,1
feuer,conj,1
olympische,amod,1
abzweigung,root,1
abzweigungen,nsubj,1
lelelel,root,2
linehal,root,1
tempo,nsubj,1
rolling,nmod,1
stones,flat,1
jackson,flat:name,3
kurzform,root,2
michäl,nmod,3
basketballer,parataxis,1
jordan,flat:name,1
mika,root,1
mick,root,2
jagger,flat:name,1
gewinnt,advcl,1
schert,obj,1
monat,appos,1
neunundzwanzig,obj,2
statt,root,1
lumpes,flat:name,1
fortgang,obj,1
pferdehof,nsubj,1
dalli,nmod,1
abenteür,obj,2
erlebt,xcomp,1
dalli,root,1
pferdehof,root,1
greifst,parataxis,1
immenhof,root,1
spätzilein,nsubj,1
simber,obj,1
ed,nsubj,1
bansai,conj,1
zuschlagen,acl,1
bimmelimmelim,xcomp,1
skiläufer,nsubj,1
skibahn,nsubj,1
skistrecke,root,1
skipiste,ccomp,1
piste,root,1
lumpes,obj,1
assoziation,root,1
gegend,obj,2
unsichtbar,xcomp,1
nebel,appos,1
sesamstrasse,nmod,1
dornröschen,nmod,1
klosch,root,1
feind,root,1
mogli,nmod,1
schirkan,root,1
schirkan,flat:name,1
dadüdada,flat:name,1
pausen,appos,1
pausen,nmod,1
boxen,ccomp,1
tiefschnee,obl,1
schlittschuhen,obl,1
skifahrer,root,1
ersatzfrage,obj,1
ersatzfrage,nsubj,1
be,compound:prt,1
x,case,1
werft,obl,2
fußball,nsubj:pass,2
mittellinie,root,1
mittelpunkt,conj,1
tragödie,nsubj,1
angabe,obj,1
angabe,root,1
frisbee,root,1
tischtennis,root,2
nieder,advmod,1
heimständchen,root,1
leichtathletik,root,1
eisenkugel,obj,1
wegschleudern,acl,1
werfer,appos,2
kugel,flat:name,1
stosser,flat:name,2
werf,flat:name,1
schleudern,obj,1
stosser,advmod,1
wegschleudern,root,1
stoßen,appos,1
erd,root,1
erdkugel,appos,1
spezielles,nsubj:pass,1
gef,obj,1
ertönt,conj,1
weitspringer,nsubj,1
profis,nsubj,1
huckleberry,nsubj,1
floß,obl,1
huckeberry,root,1
rinn,flat:name,1
huckleberry,obj,1
mississippi,obj,1
süd,nmod,1
stinkmuffel,appos,1
südwesten,root,1
arielle,obj,1
sprungturm,nsubj,1
giessener,amod,2
höhere,obj,1
zehnmeter,amod,1
schneewitschen,nsubj,1
ballsport,nsubj:pass,1
briten,nsubj,1
vorliebe,root,1
hockey,flat:name,1
berdehok,nsubj,1
hockey,appos,1
hoc,root,1
polo,root,2
napolo,root,1
rücken,parataxis,1
verkaufs,obj,2
zeitungs,conj,2
kiosk,root,1
sportfest,nsubj,1
olympiade,root,1
ausstehen,parataxis,1
verlieren,acl,1
dabei,cop,1
europareise,obj,1
bierfass,nsubj,1
bierglass,root,1
schaum,parataxis,1
hirsch,ccomp,1
schulklasse,nsubj,1
babys,ccomp,1
ragna,conj,1
hach,aux:pass,1
philipp,nsubj:pass,1
sindnoch,cop,1
dürf,root,1
reites,root,1
bayer,root,1
hannover,ccomp,1
ragna,obj,3
philipp,iobj,1
anschnall'n,root,4
sowehtut,root,1
hörgerät,obj,1
spazier'n,root,1
wenn's,nsubj,1
un,expl,1
seh'n,parataxis,2
thöle,flat:name,4
ragna,obl,1
dankeschoen,root,7
hallenbad,root,1
giessener,root,1
durchtauchen,xcomp,1
schwimmflügeln,nmod,1
dings,conj,1
ungeheures,amod,2
kalaschnikoff,obl,1
dauerhaft,root,1
wasserschlacht,root,1
aushält,root,1
schottenrock,root,1
verkleidungs,amod,1
männer,nmod,1
schotten,root,2
trachten,root,1
fra,nmod,1
orient,obl,1
orient,nsubj,1
arabischen,amod,1
kutten,obj,1
gehampel,appos,1
hosenmode,obj,1
indianern,appos,2
reinzubringen,root,2
gespritzt,conj,1
beeinträchtigt,conj,1
spezialkleister,root,1
reinzuqütschen,csubj,1
kleister,obj,1
bekleistern,conj,1
nachfragen,conj,1
muslime,root,1
muslimin,root,1
biebertaler,obj,1
pflückt,acl,1
einkochen,conj,2
johannisbeere,obj,1
uam,root,1
gezuckert,root,1
helene,xcomp,1
krall,conj,1
manül,root,3
grasmücke,obj,1
überlebt,conj,2
behindern,root,1
ham,csubj,2
losgeflogen,conj,1
geschrien,advcl,1
linse,obj,1
bedeutungen,nmod,1
beispiele,obj,4
pösie,flat:name,1
gedichten,root,1
entsetzt,advmod,2
general,obl,1
gewehrkugeln,obj,1
sprach,obj,3
sprach,conj,2
zuparken,root,1
aufgeklebt,acl,1
keine,xcomp,1
fabrikant,conj,1
sprachstücke,nsubj:pass,1
sprachstücke,root,3
flinke,amod,6
bringt,nsubj,1
sach,appos,2
düsenjäger,obj,1
senkrechtstarter,obj,1
reitest,conj,1
düsenantrieb,nsubj,1
antrieb,nsubj,1
rückstoss,obl,1
dumpf,advmod,1
geiste,root,1
ungeheür,nsubj,2
ausrede,root,1
filmstar,xcomp,1
filmstars,nsubj,2
filmstar,nsubj,2
idiot,ccomp,1
maz,nmod,1
mätzchen,flat:name,1
pedal,nsubj,1
krokodilstränen,root,1
aufnahmen,appos,1
gestrampelt,advcl,1
hingetreten,root,1
nasenlöcher,root,1
melancholisch,advmod,1
gefilmteste,amod,1
gegenstand,root,2
pauline,parataxis,1
charmantestes,amod,1
brut,obj,1
fischgraete,parataxis,1
kaninchenausstellung,root,1
lose,nsubj,1
abnehmen,parataxis,1
waru,obj,1
pingelfranz,root,1
kritisch,root,1
baldo,nsubj,1
baldo,nmod,1
vogelsberg,nmod,1
schälte,advcl,1
drecksack,obj,1
drecksack,nsubj,1
roselalala,obj,1
la,conj,1
schokoladen,appos,1
manier,obj,1
vorspricht,acl,1
nachsprechen,root,3
hängend,root,1
kü,root,2
gü,root,1
tür,flat:name,1
langsamer,conj,1
com,root,1
pu,flat,5
eichhorn,root,1
fla,root,2
kel,flat:name,2
makel,root,1
makel,obj,1
weiteres,amod,4
gra,flat,1
gre,flat,1
strot,root,1
brich,nmod,2
marme,root,1
marmelädchen,root,2
strumpflädchen,root,1
kinderlädchen,root,1
ter,obj,1
saugst,conj,1
al,root,2
back,flat,1
fen,flat,1
rosinenbrot,appos,1
oko,nsubj,1
schaltes,root,1
backenhorn,root,1
schönerer,amod,1
loro,obl,2
verkrieche,root,2
klappspiel,obj,1
ausgedruckt,root,2
buntdrucker,root,1
computern,obl,1
börse,obl,1
börse,ccomp,1
kaufst,advcl,3
griessbrei,root,2
haferbrei,root,1
haferbrei,appos,1
erbsenbrei,obj,1
klärgrube,obl,3
klärgrube,root,2
klärgrube,nsubj:pass,1
rausgespült,advmod,1
rauskatapultieren,root,1
umsehen,root,1
verschimmelt,xcomp,1
nagezähne,obj,6
omo,root,1
reussen,root,1
ariel,root,1
rindssuppe,obj,1
reinlassen,conj,1
markklösschen,conj,1
rindssuppe,root,2
jägersosse,root,1
rindssuppe,conj,1
tiefkühltruhe,appos,1
vollmilch,nsubj,2
kanalisation,obl,2
verpestet,root,1
richte,conj,1
explodiert,ccomp,2
sauerkraut,appos,1
widerlich,xcomp,2
sekt,iobj,1
walnusstorte,appos,1
walnusseis,obj,1
walnuss,obl,1
kokosnussplätzchen,obj,1
kokosnussplätzchen,obl,1
sternenaugen,root,1
sternenaugen,appos,1
marmeladenaugen,nmod,1
vlieswindel,root,1
berufstätig,root,1
karnickelstall,root,1
preise,nmod,1
konto,nmod,1
zweihunderter,root,1
tausend,csubj,1
zweihundert,conj,2
kanalarbeiter,vocative,1
dreissig,advmod,3
dreissig,root,2
vorschulkindern,root,1
sparkasse,nmod,1
blitzlicht,obj,1
anschaffung,root,1
schnaps,nmod,1
gin,root,1
obstler,nsubj,1
zwetschgenbrand,nmod,1
kirschenbrand,conj,1
aprikosenbrand,conj,1
mischbrand,root,1
himbeerbrand,nsubj,1
verknäulen,root,1
zielen,xcomp,1
kanalhering,root,1
kanalratte,root,2
schenke,ccomp,2
kaninchenschau,obl,1
äh,det,1
wegräumst,conj,1
fernsehwetter,nsubj,1
million,obj,2
erscht,iobj,1
gepopelt,parataxis,1
nasenbluten,appos,2
erzaehlt,acl,1
erzaehlst,conj,1
eischhörnschen,root,1
schultasch,root,1
schawrz,flat:name,1
internat,obl,1
weggerannt,conj,1
geschummelt,advmod,1
alkohol,flat,1
einhundertfünfzig,nummod,1
zieh'n,obj,1
angesabbert,advcl,1
geseh'n,parataxis,1
mulan,root,2
verliers,parataxis,1
runtergestossen,root,1
sabine,xcomp,2
ausgeräumt,parataxis,1
meckerst,ccomp,1
fernsehbildschirm,nmod,1
nutella,flat,1
aufgegriffen,root,2
moritz,appos,1
petti,root,1
patrick,root,1
florian,appos,1
lausche,amod,8
drillingen,conj,1
zweiten,appos,1
reinschreiben,ccomp,1
ser,flat:name,2
silben,obj,8
pis,root,2
ser,flat,1
pis,flat,2
ner,appos,1
nger,obj,2
sche,flat:name,2
tadellos,advmod,2
schwert,appos,4
fenster,xcomp,2
fens,flat,4
längeres,nsubj,1
schnute,appos,4
cker,obl,1
schnu,root,1
schnute,nsubj,1
plätz,appos,1
mitmacht,advcl,1
taube,ccomp,1
plus,obj,3
stören,advcl,2
denk,appos,1
tauben,amod,5
kappe,appos,2
eichen,obj,1
buchen,obj,1
kiefern,obj,1
antwort,appos,2
schreibschrift,root,6
teller,acl,1
steiler,advcl,1
bäuchen,nmod,2
umkringeln,root,4
einbeiner,appos,1
w,parataxis,1
vergiftest,advcl,1
umkringeln,parataxis,1
carmen,root,4
carmen,flat:name,1
umkringel,root,2
umkreis,root,2
hips,root,2
hips,xcomp,2
hiltrud,xcomp,1
pombur,root,1
pompe,flat:name,1
beschreibst,acl,1
hefter,obl,2
hefter,root,1
weggetan,parataxis,2
schien,ccomp,1
rüberlegen,root,1
kipferl,flat:name,1
umgesehen,root,1
durchmaschieren,root,1
anschließen,conj,1
anschließen,xcomp,1
grüne,nmod,3
gedrückt,xcomp,2
danke,ccomp,1
weitersuchen,conj,1
holla,nsubj,2
schwereres,obj,1
einfache,obj,1
andi,xcomp,1
suchtest,root,1
runtergerissen,root,1
toillette,root,1
silberfisch,root,1
kaputtgehauen,root,1
wiebke,root,1
suchs'du,root,1
ag,obj,1
organgene,amod,1
pupe,root,1
gschwill,flat:name,1
wisch,flat:name,1
auswischen,nmod,1
wiedersehn,advmod,1
kopfkissenbuch,appos,1
mathematiker,nmod,1
schuhgröße,nmod,1
kletterstuhl,obl,1
zweiunddreissig,appos,1
achtundvierzig,flat,1
zweiundvierzig,obl,1
vierundvierzig,conj,1
röllchen,nmod,1
abdruck,appos,1
flossen,appos,1
seebären,nmod,1
bemerkt,conj,2
gewundert,conj,1
professionellen,amod,1
kameras,obl,1
gorillas,root,1
utans,flat:name,1
schimpansen,iobj,1
herren,obj,1
sommerfest,appos,9
kin,nsubj,1
jüngeren,nsubj,1
pau,obl,1
sommerfest,flat:name,1
zähle,ccomp,1
zähl,conj,1
silben,appos,1
klatscher,conj,5
kin,flat:name,1
kander,xcomp,2
kender,xcomp,1
kinder,xcomp,1
pau,obj,2
u,conj,24
wäre,xcomp,2
kanderladen,xcomp,1
kanderladen,obj,1
kenderladen,xcomp,1
sies,obj,1
kia,root,1
kiader,flat:name,1
kin,appos,1
song,appos,1
brüllt,xcomp,1
knattert,parataxis,1
sommerfest,nsubj,1
wasserbomben,obj,1
wasserbomben,parataxis,1
wasserbomben,nsubj,1
bomben,root,1
vorbeigehen,advcl,1
platsch,conj,1
wasserbombe,nsubj,1
kopfbewegung,obj,1
übernäch,advmod,1
eintausendneunhundertneunundneunzig,appos,1
regional,nsubj,2
besonders,ccomp,1
zweistöckig,root,2
zuklappen,obj,1
ene,obj,1
abzähl,obj,1
vers,appos,1
erfindet,ccomp,1
schmückungs,obj,2
lämplein,flat:name,1
lämplein,appos,1
alisa,conj,2
clarissa,root,10
zweimal,obl,1
dunkelhaus,root,1
hinzugehen,xcomp,2
leopard,obj,1
seebären,root,3
ausgedachter,root,1
wikinger,flat:name,6
nachmittage,obl,1
wasa,det,1
schoko,xcomp,1
knusper,nmod,1
knäcke,appos,1
zweistöckigen,obl,3
ermüden,root,1
robbi,iobj,1
knäcke,obj,1
eingeschlafen,csubj:pass,1
umkippte,conj,1
äusserster,amod,1
zoobesuch,obl,1
exotarium,root,1
trainiert,conj,1
ausbruch,appos,1
schlechte,parataxis,2
verderbe,conj,1
grellfarbene,amod,1
kaugummis,obj,1
reingestopft,ccomp,1
grellen,amod,1
farben,nsubj:pass,1
umschlichen,root,1
umschlichen,xcomp,1
sagte,punct,1
art,amod,1
überraschungs,nsubj,1
unternehmen,obj,1
hundertstes,amod,1
jubiläum,obj,1
pocahontas,nsubj,2
pocahontas,obj,1
picknicken,advcl,1
selbstgemachtes,nsubj,1
entwickeln,obl,1
farbig,ccomp,1
ge,xcomp,2
rasier,obj,2
hässlich,ccomp,1
sarahs,appos,1
frech,parataxis,1
steffies,root,1
runterrücken,xcomp,1
einmischen,conj,1
gefaucht,conj,2
hasten,root,2
naher,advmod,1
potiphar,obl,1
unbekanntes,advcl,1
gewollt,advmod,1
blumenkohl,appos,2
intensiven,amod,1
eigengeschmack,obj,1
überbacken,xcomp,1
blumenkohlsuppe,obj,1
tuete,conj,1
jörg,nsubj,3
jörg,obj,1
heimzubringen,advcl,1
kapito,root,2
menschenfresser,root,1
jubiläumsfeier,appos,1
schachfreunde,root,1
furtch,advmod,1
bomben,obj,1
zuckerbomben,root,1
cortison,root,2
hinlegte,ccomp,1
krampfhusten,nsubj,1
röcheln,xcomp,1
röhren,obl,1
brummen,conj,1
bronchien,nsubj,1
infektion,obl,1
cortison,nsubj,1
schwemmt,parataxis,1
längere,root,1
antibiotika,obl,1
typ,ccomp,1
tuberkulose,nmod,1
tuberkulose,obj,1
schwach,advcl,1
körperlich,conj,1
angesteckt,parataxis,1
körperlich,advcl,1
blieb,parataxis,1
kalkuliert,conj,1
operabel,conj,1
passieren,conj,2
tuberkelbazillen,obj,1
fünfeinhalb,root,1
schnellem,amod,1
polaroid,root,1
sofortbildkamera,root,1
besitz,ccomp,1
nachsehen,parataxis,1
taktisch,advmod,1
genervt,root,1
kaugummi,obl,1
effekt,obl,1
irgenwas,advmod,1
lächelnd,advmod,1
geschadet,root,1
verraten,conj,1
schlimmes,conj,1
leuten,conj,1
entsorgung,nsubj,1
versorgung,obl,2
gestapelt,advmod,1
illegal,acl,1
recyclen,xcomp,1
irgendeiner,obj,1
gästen,obj,1
schneeweisschen,obl,1
rosenrot,conj,1
sammelsurium,root,2
wettenberger,nmod,1
firma,nsubj,2
schunk,flat:name,1
betriebsangehörigen,nmod,1
sammelsurium,nsubj,2
vorstellungen,nsubj:pass,1
ausverkauft,parataxis,1
stadttheater,conj,1
stadttheater,nsubj,1
grausam,nmod,1
also,obl,1
viereckige,amod,1
hühnerfüssen,nmod,1
unfug,appos,1
mitgerissen,conj,1
rumreist,acl,1
erstklässlern,nmod,1
saßen,conj,2
beteiligt,conj,1
fasziniert,advmod,1
aladin,nmod,1
gerissen,ccomp,1
brauch,xcomp,2
verzaubert,acl,1
abgeschnitten,advcl,1
koennen,aux,4
dankeschoen,nsubj,1
arbeitest,ccomp,1
arbeiter,obj,1
reingehauen,advmod,1
sprachlos,conj,1
brich,conj,1
regenbogenkinder,obj,1
regal,xcomp,1
abgelegt,advmod,1
kühlschrankregal,xcomp,1
stäbchen,nmod,1
draufhämmerst,advcl,1
mohrenköpfe,obj,1
gummixx,obl,1
mohrenkopf,obl,1
stopfen,obl,1
arm,amod,1
durchhalte,ccomp,1
ungeheür,obl,1
hummer,obl,2
scheren,nmod,1
beitange,root,1
engelchen,obl,1
schnuckelputzi,appos,1
nuttiputti,root,1
hausrat,root,1
hinbringst,ccomp,1
caprisonne,obj,1
beisszange,obj,1
ansteckt,ccomp,1
holz,iobj,1
fransen,obj,1
stumpf,xcomp,1
welpen,obl,2
labrador,root,2
setter,flat:name,1
räume,obj,1
stimmung,root,1
taub,root,1
mut,nsubj,1
staubst,root,1
hasenbabys,root,1
rausscheppen,root,1
seine,obj,2
seid,xcomp,1
kinderreich,advmod,1
eingelebt,root,1
sprach,ccomp,2
dekorativ,advcl,1
kindergartenkindern,obl,1
jugendherbergen,obl,1
versäumst,root,2
